Booking_ID,Customer_ID,Professional_ID,City,Service_Category,Booking_Date,Time_Slot,Service_Price,Distance_km,Response_Time_Min,Service_Duration_Min,Booking_Status,Cancellation_Reason,Customer_Rating,Professional_Rating,Customer_Type,Payment_Method,Booking_Month,Booking_Day,Is_Weekend,Completed_Flag,Cancelled_Flag
B00147,C5413,P313,Bengaluru,Electrician,2026-01-02 01:13:47.313092,8-10 PM,482,6.25,15.5,116,Completed,None,4.2,4.4,New,Debit Card,1,Friday,False,1,0
B00148,C4748,P440,Bengaluru,Electrician,2026-01-02 01:24:09.417976,10-12 PM,648,1.23,7.6,84,Completed,None,4.9,4.7,Returning,UPI,1,Friday,False,1,0
B00149,C1663,P428,Bengaluru,AC Repair,2026-01-02 01:34:31.522860,4-6 PM,1146,10.7,17.4,137,Completed,None,3.9,4.0,Returning,Cash,1,Friday,False,1,0
B00150,C2998,P218,Delhi,Plumbing,2026-01-02 01:44:53.627745,2-4 PM,465,1.64,12.9,76,Completed,None,4.7,4.5,New,Credit Card,1,Friday,False,1,0
B00151,C8994,P524,Nagpur,Cleaning,2026-01-02 01:55:15.732629,10-12 PM,657,5.25,8.2,116,Cancelled,Long Response Time,,4.1,Returning,Debit Card,1,Friday,False,0,1
B00152,C2495,P792,Bengaluru,Plumbing,2026-01-02 02:05:37.837513,12-2 PM,549,3.12,7.6,137,Completed,None,4.5,4.6,Returning,UPI,1,Friday,False,1,0
B00153,C4304,P935,Mumbai,Electrician,2026-01-02 02:15:59.942397,12-2 PM,483,3.1,5.0,65,Completed,None,4.5,3.8,Returning,UPI,1,Friday,False,1,0
B00154,C4763,P941,Hyderabad,Cleaning,2026-01-02 02:26:22.047281,6-8 PM,727,6.68,11.0,147,Cancelled,Slot Not Available,,4.6,Returning,UPI,1,Friday,False,0,1
B00155,C6232,P966,Bengaluru,Salon,2026-01-02 02:36:44.152166,12-2 PM,720,4.88,6.3,119,Completed,None,4.7,4.3,Returning,Cash,1,Friday,False,1,0
B00156,C2853,P472,Hyderabad,Cleaning,2026-01-02 02:47:06.257050,12-2 PM,875,4.92,12.6,83,Completed,None,4.0,4.1,New,UPI,1,Friday,False,1,0
B00157,C7585,P748,Mumbai,Salon,2026-01-02 02:57:28.361934,8-10 PM,999,4.54,11.7,101,Completed,None,4.9,3.9,Returning,Debit Card,1,Friday,False,1,0
B00158,C2291,P278,Hyderabad,Electrician,2026-01-02 03:07:50.466818,8-10 AM,567,0.64,5.8,48,Completed,None,4.4,3.9,Returning,UPI,1,Friday,False,1,0
B00159,C4581,P531,Hyderabad,Salon,2026-01-02 03:18:12.571702,6-8 PM,1085,4.11,19.3,71,Cancelled,Long Response Time,,4.3,Returning,Credit Card,1,Friday,False,0,1
B00160,C8554,P819,Bengaluru,Plumbing,2026-01-02 03:28:34.676587,8-10 PM,552,2.92,16.8,82,Cancelled,Long Response Time,,4.9,New,Debit Card,1,Friday,False,0,1
B00161,C8280,P501,Mumbai,Electrician,2026-01-02 03:38:56.781471,4-6 PM,624,3.04,13.3,80,Completed,None,4.2,4.2,New,UPI,1,Friday,False,1,0
B00162,C2636,P493,Mumbai,Electrician,2026-01-02 03:49:18.886355,4-6 PM,642,0.88,14.8,102,Completed,None,4.3,4.8,Returning,UPI,1,Friday,False,1,0
B00163,C4696,P982,Delhi,Appliance Repair,2026-01-02 03:59:40.991239,8-10 AM,850,7.24,12.1,115,Completed,None,4.7,4.3,Returning,UPI,1,Friday,False,1,0
B00164,C1698,P665,Bengaluru,Plumbing,2026-01-02 04:10:03.096123,2-4 PM,756,3.13,11.0,75,Completed,None,4.1,4.9,New,UPI,1,Friday,False,1,0
B00165,C5737,P178,Mumbai,Salon,2026-01-02 04:20:25.201008,12-2 PM,796,5.05,9.1,118,Completed,None,4.4,4.1,Returning,Debit Card,1,Friday,False,1,0
B00166,C1854,P882,Bengaluru,Cleaning,2026-01-02 04:30:47.305892,6-8 PM,781,7.83,15.3,125,Completed,None,4.0,4.9,New,Debit Card,1,Friday,False,1,0
B00167,C9164,P523,Delhi,AC Repair,2026-01-02 04:41:09.410776,6-8 PM,1211,3.16,9.7,104,Completed,None,4.1,4.0,New,Credit Card,1,Friday,False,1,0
B00168,C6855,P217,Nagpur,Cleaning,2026-01-02 04:51:31.515660,10-12 PM,606,3.59,7.5,75,Completed,None,4.6,4.0,Returning,UPI,1,Friday,False,1,0
B00169,C8392,P467,Nagpur,Appliance Repair,2026-01-02 05:01:53.620544,4-6 PM,974,5.43,10.6,122,Completed,None,4.1,4.9,Returning,UPI,1,Friday,False,1,0
B00170,C7528,P205,Nagpur,AC Repair,2026-01-02 05:12:15.725429,6-8 PM,1253,3.51,12.8,175,Rescheduled,None,,4.5,New,UPI,1,Friday,False,0,0
B00171,C6249,P204,Pune,Appliance Repair,2026-01-02 05:22:37.830313,4-6 PM,1076,2.91,14.6,73,Completed,None,4.7,4.5,Returning,Debit Card,1,Friday,False,1,0
B00172,C6172,P402,Mumbai,Electrician,2026-01-02 05:32:59.935197,2-4 PM,384,1.55,7.3,76,Completed,None,4.8,4.5,Returning,UPI,1,Friday,False,1,0
B00173,C2707,P729,Delhi,Appliance Repair,2026-01-02 05:43:22.040081,8-10 PM,1056,6.61,18.9,113,Completed,None,4.4,4.5,Returning,Debit Card,1,Friday,False,1,0
B00174,C6791,P993,Mumbai,Appliance Repair,2026-01-02 05:53:44.144965,8-10 PM,893,1.88,13.6,86,Completed,None,5.0,3.9,New,UPI,1,Friday,False,1,0
B00175,C6535,P840,Nagpur,Cleaning,2026-01-02 06:04:06.249849,12-2 PM,545,3.98,8.3,87,Completed,None,4.6,4.7,Returning,UPI,1,Friday,False,1,0
B00176,C5931,P247,Mumbai,Electrician,2026-01-02 06:14:28.354734,10-12 PM,589,1.72,4.4,90,Completed,None,4.8,4.2,Returning,Cash,1,Friday,False,1,0
B00177,C4510,P965,Hyderabad,Salon,2026-01-02 06:24:50.459618,6-8 PM,781,14.38,17.0,116,Completed,None,3.9,4.9,New,Cash,1,Friday,False,1,0
B00178,C1202,P249,Mumbai,Appliance Repair,2026-01-02 06:35:12.564502,12-2 PM,990,5.72,8.0,142,Completed,None,4.1,4.5,Returning,Credit Card,1,Friday,False,1,0
B00179,C5218,P915,Hyderabad,Electrician,2026-01-02 06:45:34.669386,6-8 PM,503,5.16,12.4,84,Cancelled,Slot Not Available,,4.5,New,UPI,1,Friday,False,0,1
B00180,C9958,P355,Nagpur,Cleaning,2026-01-02 06:55:56.774270,12-2 PM,731,7.88,11.2,129,Completed,None,4.8,4.0,New,Credit Card,1,Friday,False,1,0
B00181,C5389,P181,Pune,Appliance Repair,2026-01-02 07:06:18.879155,8-10 AM,1095,4.58,7.6,128,Completed,None,4.2,4.9,New,Cash,1,Friday,False,1,0
B00182,C3327,P115,Delhi,Salon,2026-01-02 07:16:40.984039,2-4 PM,1033,6.51,10.3,99,Completed,None,4.8,4.1,Returning,UPI,1,Friday,False,1,0
B00183,C9004,P292,Mumbai,AC Repair,2026-01-02 07:27:03.088923,8-10 AM,1105,5.58,11.5,143,Completed,None,4.5,4.8,Returning,UPI,1,Friday,False,1,0
B00184,C3931,P822,Delhi,Plumbing,2026-01-02 07:37:25.193807,10-12 PM,604,1.94,12.5,63,Completed,None,4.6,3.8,New,Cash,1,Friday,False,1,0
B00185,C8777,P173,Delhi,Appliance Repair,2026-01-02 07:47:47.298691,2-4 PM,872,3.04,7.9,166,Completed,None,4.4,4.4,Returning,Credit Card,1,Friday,False,1,0
B00186,C1197,P376,Pune,Appliance Repair,2026-01-02 07:58:09.403576,8-10 AM,925,2.14,9.0,169,Completed,None,5.0,4.0,New,Credit Card,1,Friday,False,1,0
B00187,C8125,P160,Bengaluru,Plumbing,2026-01-02 08:08:31.508460,8-10 AM,555,1.45,6.6,126,Completed,None,4.7,4.1,New,Debit Card,1,Friday,False,1,0
B00188,C2930,P635,Bengaluru,Salon,2026-01-02 08:18:53.613344,10-12 PM,945,8.03,12.9,55,Completed,None,4.3,4.8,Returning,UPI,1,Friday,False,1,0
B00189,C7287,P634,Delhi,Salon,2026-01-02 08:29:15.718228,2-4 PM,880,4.65,6.7,101,Completed,None,4.4,4.4,Returning,Cash,1,Friday,False,1,0
B00190,C9800,P442,Mumbai,Salon,2026-01-02 08:39:37.823112,8-10 PM,895,8.61,17.0,58,Completed,None,4.1,4.6,Returning,UPI,1,Friday,False,1,0
B00191,C5282,P494,Nagpur,Cleaning,2026-01-02 08:49:59.927997,8-10 AM,804,4.28,11.0,89,Completed,None,4.9,4.8,Returning,Debit Card,1,Friday,False,1,0
B00192,C3511,P357,Bengaluru,Plumbing,2026-01-02 09:00:22.032881,4-6 PM,753,2.73,11.9,77,Completed,None,4.9,4.8,Returning,Credit Card,1,Friday,False,1,0
B00193,C1659,P297,Hyderabad,AC Repair,2026-01-02 09:10:44.137765,2-4 PM,1135,4.05,12.5,113,Completed,None,4.9,4.1,New,UPI,1,Friday,False,1,0
B00194,C3811,P152,Nagpur,Electrician,2026-01-02 09:21:06.242649,8-10 AM,250,3.85,5.5,88,Cancelled,Price Too High,,4.5,Returning,UPI,1,Friday,False,0,1
B00195,C8098,P750,Pune,Cleaning,2026-01-02 09:31:28.347533,8-10 AM,814,3.58,7.3,113,Completed,None,4.2,3.9,New,UPI,1,Friday,False,1,0
B00196,C7546,P370,Mumbai,Salon,2026-01-02 09:41:50.452418,10-12 PM,1003,15.0,15.1,51,Completed,None,4.3,4.9,Returning,UPI,1,Friday,False,1,0
B00197,C2986,P300,Delhi,Salon,2026-01-02 09:52:12.557302,6-8 PM,813,5.87,12.5,117,Rescheduled,None,,4.8,New,UPI,1,Friday,False,0,0
B00198,C9338,P495,Mumbai,AC Repair,2026-01-02 10:02:34.662186,8-10 PM,1234,3.1,12.3,174,Completed,None,5.0,4.6,New,UPI,1,Friday,False,1,0
B00199,C3911,P477,Pune,AC Repair,2026-01-02 10:12:56.767070,4-6 PM,1398,4.59,13.6,111,Cancelled,Slot Not Available,,5.0,New,Debit Card,1,Friday,False,0,1
B00200,C2734,P990,Bengaluru,AC Repair,2026-01-02 10:23:18.871954,8-10 AM,1402,6.11,10.4,172,Completed,None,4.3,3.2,Returning,Credit Card,1,Friday,False,1,0
B00201,C2843,P775,Nagpur,Salon,2026-01-02 10:33:40.976839,12-2 PM,764,5.66,9.1,64,Rescheduled,None,,5.0,New,UPI,1,Friday,False,0,0
B00202,C9680,P703,Pune,Electrician,2026-01-02 10:44:03.081723,8-10 PM,556,4.24,10.4,90,Completed,None,4.1,4.9,Returning,Debit Card,1,Friday,False,1,0
B00203,C3976,P634,Mumbai,AC Repair,2026-01-02 10:54:25.186607,8-10 AM,991,7.19,11.4,86,Completed,None,4.3,4.8,New,Cash,1,Friday,False,1,0
B00204,C2959,P187,Mumbai,Cleaning,2026-01-02 11:04:47.291491,4-6 PM,643,1.62,11.4,149,Cancelled,Slot Not Available,,3.8,Returning,Cash,1,Friday,False,0,1
B00205,C6759,P497,Mumbai,AC Repair,2026-01-02 11:15:09.396375,10-12 PM,1125,1.0,10.3,123,Completed,None,4.3,4.8,Returning,UPI,1,Friday,False,1,0
B00206,C7694,P281,Nagpur,Plumbing,2026-01-02 11:25:31.501260,8-10 AM,342,3.05,5.7,124,Completed,None,4.2,4.7,New,Cash,1,Friday,False,1,0
B00207,C3385,P966,Mumbai,Cleaning,2026-01-02 11:35:53.606144,12-2 PM,825,2.0,5.7,96,Rescheduled,None,,4.5,Returning,UPI,1,Friday,False,0,0
B00208,C5736,P382,Delhi,Cleaning,2026-01-02 11:46:15.711028,8-10 PM,871,4.27,18.0,146,Completed,None,4.2,4.6,Returning,UPI,1,Friday,False,1,0
B00209,C2802,P632,Mumbai,Salon,2026-01-02 11:56:37.815912,6-8 PM,1049,8.53,9.0,46,Completed,None,4.5,4.2,Returning,UPI,1,Friday,False,1,0
B00210,C9155,P660,Bengaluru,Salon,2026-01-02 12:06:59.920796,10-12 PM,1016,4.96,9.1,67,Cancelled,Long Response Time,,4.4,New,UPI,1,Friday,False,0,1
B00211,C9120,P289,Pune,Salon,2026-01-02 12:17:22.025681,8-10 AM,694,3.85,4.8,113,Cancelled,Distance Too Far,,4.8,New,Credit Card,1,Friday,False,0,1
B00212,C7616,P304,Nagpur,Salon,2026-01-02 12:27:44.130565,2-4 PM,1126,4.24,8.6,70,Completed,None,4.7,4.4,Returning,UPI,1,Friday,False,1,0
B00213,C6534,P143,Hyderabad,Salon,2026-01-02 12:38:06.235449,8-10 AM,906,0.62,10.3,72,Completed,None,4.1,4.3,Returning,UPI,1,Friday,False,1,0
B00214,C5061,P399,Mumbai,Appliance Repair,2026-01-02 12:48:28.340333,2-4 PM,1053,9.42,8.9,71,Completed,None,4.6,5.0,New,UPI,1,Friday,False,1,0
B00215,C1262,P739,Mumbai,Salon,2026-01-02 12:58:50.445217,6-8 PM,1027,6.2,12.4,106,Completed,None,4.6,3.7,New,UPI,1,Friday,False,1,0
B00216,C7287,P800,Hyderabad,Salon,2026-01-02 13:09:12.550102,2-4 PM,960,11.26,12.9,94,Completed,None,4.0,3.7,Returning,Cash,1,Friday,False,1,0
B00217,C9815,P781,Delhi,Salon,2026-01-02 13:19:34.654986,8-10 PM,1098,3.03,10.3,96,Rescheduled,None,,4.4,New,Debit Card,1,Friday,False,0,0
B00218,C3049,P378,Delhi,Appliance Repair,2026-01-02 13:29:56.759870,6-8 PM,912,5.01,15.4,86,Completed,None,3.8,4.8,Returning,Debit Card,1,Friday,False,1,0
B00219,C6423,P812,Bengaluru,AC Repair,2026-01-02 13:40:18.864754,4-6 PM,1373,0.54,10.2,115,Completed,None,3.9,4.8,Returning,Credit Card,1,Friday,False,1,0
B00220,C5548,P484,Nagpur,Plumbing,2026-01-02 13:50:40.969638,6-8 PM,473,8.59,13.6,108,Completed,None,4.8,3.2,Returning,UPI,1,Friday,False,1,0
B00221,C4108,P736,Hyderabad,Electrician,2026-01-02 14:01:03.074522,8-10 AM,650,1.99,6.3,92,Completed,None,5.0,4.7,New,UPI,1,Friday,False,1,0
B00222,C8158,P903,Hyderabad,Salon,2026-01-02 14:11:25.179407,10-12 PM,836,1.45,11.4,45,Completed,None,4.2,3.9,Returning,Credit Card,1,Friday,False,1,0
B00223,C8400,P410,Pune,Appliance Repair,2026-01-02 14:21:47.284291,6-8 PM,1027,1.39,10.9,167,Completed,None,4.6,3.7,Returning,UPI,1,Friday,False,1,0
B00224,C4170,P977,Delhi,Cleaning,2026-01-02 14:32:09.389175,8-10 AM,851,5.93,11.1,147,Cancelled,Price Too High,,4.2,Returning,UPI,1,Friday,False,0,1
B00225,C3255,P627,Mumbai,AC Repair,2026-01-02 14:42:31.494059,8-10 AM,1325,11.69,12.6,159,Cancelled,Distance Too Far,,4.9,Returning,UPI,1,Friday,False,0,1
B00226,C2154,P956,Bengaluru,Cleaning,2026-01-02 14:52:53.598943,2-4 PM,701,1.51,10.5,127,Rescheduled,None,,4.4,New,Debit Card,1,Friday,False,0,0
B00227,C5499,P373,Pune,Electrician,2026-01-02 15:03:15.703828,6-8 PM,454,3.27,10.8,91,Completed,None,4.1,4.5,Returning,UPI,1,Friday,False,1,0
B00228,C7295,P581,Bengaluru,Cleaning,2026-01-02 15:13:37.808712,8-10 PM,553,0.99,10.4,72,Completed,None,4.3,4.9,Returning,UPI,1,Friday,False,1,0
B00229,C7197,P905,Nagpur,AC Repair,2026-01-02 15:23:59.913596,4-6 PM,1346,2.87,10.3,88,Cancelled,Slot Not Available,,4.3,Returning,Credit Card,1,Friday,False,0,1
B00230,C2648,P550,Bengaluru,Cleaning,2026-01-02 15:34:22.018480,8-10 PM,714,0.52,11.0,79,Completed,None,4.5,4.3,New,UPI,1,Friday,False,1,0
B00231,C6539,P631,Pune,AC Repair,2026-01-02 15:44:44.123364,6-8 PM,1120,2.71,9.9,129,Completed,None,4.4,4.5,Returning,UPI,1,Friday,False,1,0
B00232,C5199,P630,Mumbai,Salon,2026-01-02 15:55:06.228249,10-12 PM,787,7.27,10.3,107,Completed,None,4.8,4.3,Returning,Debit Card,1,Friday,False,1,0
B00233,C9445,P624,Bengaluru,Appliance Repair,2026-01-02 16:05:28.333133,2-4 PM,1069,5.27,5.9,115,Cancelled,Professional Unavailable,,4.5,New,UPI,1,Friday,False,0,1
B00234,C3557,P116,Hyderabad,Cleaning,2026-01-02 16:15:50.438017,4-6 PM,915,7.06,13.9,98,Completed,None,4.2,4.8,Returning,Cash,1,Friday,False,1,0
B00235,C6592,P817,Pune,Plumbing,2026-01-02 16:26:12.542901,10-12 PM,621,1.58,4.5,99,Completed,None,4.5,4.3,Returning,UPI,1,Friday,False,1,0
B00236,C1098,P129,Hyderabad,Plumbing,2026-01-02 16:36:34.647785,12-2 PM,768,7.52,8.5,108,Completed,None,4.7,4.1,Returning,UPI,1,Friday,False,1,0
B00237,C3200,P569,Mumbai,Appliance Repair,2026-01-02 16:46:56.752670,6-8 PM,866,2.27,14.8,125,Completed,None,3.9,4.0,Returning,Debit Card,1,Friday,False,1,0
B00238,C3961,P910,Delhi,Appliance Repair,2026-01-02 16:57:18.857554,12-2 PM,1092,2.07,10.0,78,Completed,None,4.2,4.1,Returning,UPI,1,Friday,False,1,0
B00239,C5973,P403,Bengaluru,Appliance Repair,2026-01-02 17:07:40.962438,8-10 PM,1184,3.34,8.2,130,Completed,None,4.6,4.9,Returning,UPI,1,Friday,False,1,0
B00240,C5433,P654,Delhi,Salon,2026-01-02 17:18:03.067322,2-4 PM,812,2.07,11.6,82,Completed,None,4.7,4.3,Returning,Credit Card,1,Friday,False,1,0
B00241,C3869,P192,Bengaluru,Salon,2026-01-02 17:28:25.172206,10-12 PM,998,6.09,10.4,91,Completed,None,3.9,4.4,Returning,UPI,1,Friday,False,1,0
B00242,C1956,P981,Mumbai,Salon,2026-01-02 17:38:47.277091,10-12 PM,926,3.7,13.2,104,Completed,None,4.8,4.2,New,Cash,1,Friday,False,1,0
B00243,C9352,P677,Mumbai,AC Repair,2026-01-02 17:49:09.381975,6-8 PM,1194,5.4,9.7,117,Completed,None,3.9,4.5,Returning,Credit Card,1,Friday,False,1,0
B00244,C6699,P730,Hyderabad,Salon,2026-01-02 17:59:31.486859,12-2 PM,725,4.39,11.0,109,Completed,None,4.8,4.8,New,UPI,1,Friday,False,1,0
B00245,C7944,P920,Delhi,Electrician,2026-01-02 18:09:53.591743,12-2 PM,456,5.21,12.1,99,Completed,None,4.5,4.1,New,Debit Card,1,Friday,False,1,0
B00246,C5493,P683,Mumbai,Cleaning,2026-01-02 18:20:15.696627,6-8 PM,747,0.5,8.5,140,Completed,None,4.2,4.3,New,UPI,1,Friday,False,1,0
B00247,C5911,P945,Pune,Cleaning,2026-01-02 18:30:37.801512,2-4 PM,682,7.4,7.3,147,Completed,None,4.4,3.6,Returning,Cash,1,Friday,False,1,0
B00248,C4987,P261,Delhi,Electrician,2026-01-02 18:40:59.906396,6-8 PM,638,3.72,9.5,41,Completed,None,4.8,4.5,Returning,Credit Card,1,Friday,False,1,0
B00249,C7015,P941,Hyderabad,Appliance Repair,2026-01-02 18:51:22.011280,4-6 PM,1167,7.05,14.7,84,Cancelled,Slot Not Available,,4.7,Returning,Cash,1,Friday,False,0,1
B00250,C2218,P427,Pune,Electrician,2026-01-02 19:01:44.116164,8-10 PM,428,8.02,14.2,89,Completed,None,4.3,4.8,New,UPI,1,Friday,False,1,0
B00251,C5496,P880,Hyderabad,Cleaning,2026-01-02 19:12:06.221048,2-4 PM,866,2.25,12.5,73,Completed,None,5.0,4.1,Returning,Debit Card,1,Friday,False,1,0
B00252,C5735,P829,Nagpur,Appliance Repair,2026-01-02 19:22:28.325933,12-2 PM,867,4.28,6.4,141,Rescheduled,None,,4.4,New,UPI,1,Friday,False,0,0
B00253,C5555,P353,Hyderabad,AC Repair,2026-01-02 19:32:50.430817,4-6 PM,1176,1.63,13.8,79,Completed,None,3.8,4.5,New,UPI,1,Friday,False,1,0
B00254,C9050,P539,Delhi,Electrician,2026-01-02 19:43:12.535701,6-8 PM,534,9.61,14.0,88,Completed,None,4.5,3.9,New,UPI,1,Friday,False,1,0
B00255,C4446,P670,Mumbai,Cleaning,2026-01-02 19:53:34.640585,8-10 AM,587,4.05,4.9,102,Completed,None,4.9,5.0,Returning,Debit Card,1,Friday,False,1,0
B00256,C2045,P643,Pune,AC Repair,2026-01-02 20:03:56.745469,4-6 PM,1440,12.76,18.0,136,Completed,None,4.1,4.7,Returning,Cash,1,Friday,False,1,0
B00257,C7893,P950,Bengaluru,Salon,2026-01-02 20:14:18.850354,10-12 PM,923,3.37,6.5,99,Completed,None,5.0,4.4,New,UPI,1,Friday,False,1,0
B00258,C2693,P219,Bengaluru,Appliance Repair,2026-01-02 20:24:40.955238,8-10 PM,1178,2.13,14.6,171,Completed,None,4.1,4.2,Returning,Debit Card,1,Friday,False,1,0
B00259,C4436,P921,Hyderabad,AC Repair,2026-01-02 20:35:03.060122,4-6 PM,1071,9.82,20.0,83,Cancelled,Long Response Time,,4.2,New,Cash,1,Friday,False,0,1
B00260,C9754,P613,Delhi,Electrician,2026-01-02 20:45:25.165006,10-12 PM,589,2.01,10.4,90,Completed,None,4.0,4.5,New,UPI,1,Friday,False,1,0
B00261,C6895,P729,Bengaluru,Plumbing,2026-01-02 20:55:47.269890,8-10 AM,500,4.82,10.2,147,Rescheduled,None,,4.7,New,UPI,1,Friday,False,0,0
B00262,C4354,P648,Hyderabad,Cleaning,2026-01-02 21:06:09.374774,6-8 PM,513,7.07,10.9,106,Completed,None,4.7,4.4,Returning,Cash,1,Friday,False,1,0
B00263,C1225,P196,Bengaluru,AC Repair,2026-01-02 21:16:31.479659,6-8 PM,1248,4.28,10.1,110,Cancelled,Slot Not Available,,4.8,New,Cash,1,Friday,False,0,1
B00264,C5893,P970,Delhi,AC Repair,2026-01-02 21:26:53.584543,2-4 PM,1211,5.39,9.9,77,Completed,None,4.8,3.8,New,UPI,1,Friday,False,1,0
B00265,C8022,P469,Delhi,Electrician,2026-01-02 21:37:15.689427,8-10 AM,698,5.18,6.4,101,Completed,None,4.0,4.4,Returning,Cash,1,Friday,False,1,0
B00266,C6600,P516,Hyderabad,Salon,2026-01-02 21:47:37.794311,2-4 PM,1197,4.05,8.0,117,Completed,None,5.0,4.6,Returning,UPI,1,Friday,False,1,0
B00267,C8996,P356,Nagpur,Appliance Repair,2026-01-02 21:57:59.899195,6-8 PM,851,2.56,11.2,101,Completed,None,4.3,3.8,Returning,UPI,1,Friday,False,1,0
B00268,C8683,P227,Bengaluru,Plumbing,2026-01-02 22:08:22.004080,4-6 PM,595,1.73,9.1,138,Completed,None,4.2,3.6,New,Credit Card,1,Friday,False,1,0
B00269,C5642,P458,Mumbai,Cleaning,2026-01-02 22:18:44.108964,6-8 PM,769,10.69,15.4,84,Completed,None,4.3,4.8,Returning,UPI,1,Friday,False,1,0
B00270,C8679,P255,Mumbai,Electrician,2026-01-02 22:29:06.213848,6-8 PM,503,3.65,12.0,82,Cancelled,Slot Not Available,,4.0,New,UPI,1,Friday,False,0,1
B00271,C9208,P756,Mumbai,Appliance Repair,2026-01-02 22:39:28.318732,12-2 PM,1035,1.11,5.0,135,Completed,None,4.9,4.6,New,Credit Card,1,Friday,False,1,0
B00272,C8339,P156,Delhi,Plumbing,2026-01-02 22:49:50.423616,12-2 PM,591,6.46,13.7,140,Completed,None,4.5,5.0,Returning,Debit Card,1,Friday,False,1,0
B00273,C3205,P681,Mumbai,Salon,2026-01-02 23:00:12.528501,4-6 PM,851,1.25,9.5,107,Completed,None,4.3,5.0,Returning,UPI,1,Friday,False,1,0
B00274,C2069,P655,Mumbai,Plumbing,2026-01-02 23:10:34.633385,12-2 PM,515,10.08,12.6,137,Completed,None,4.6,4.5,Returning,UPI,1,Friday,False,1,0
B00275,C4444,P823,Pune,Cleaning,2026-01-02 23:20:56.738269,6-8 PM,744,0.5,11.4,80,Completed,None,4.0,4.3,Returning,Credit Card,1,Friday,False,1,0
B00276,C2060,P786,Pune,Plumbing,2026-01-02 23:31:18.843153,12-2 PM,685,5.27,7.7,88,Rescheduled,None,,4.8,Returning,Cash,1,Friday,False,0,0
B00277,C3327,P752,Bengaluru,AC Repair,2026-01-02 23:41:40.948037,2-4 PM,1170,2.22,7.0,130,Completed,None,4.2,4.5,New,Cash,1,Friday,False,1,0
B00278,C4420,P175,Nagpur,Cleaning,2026-01-02 23:52:03.052922,8-10 AM,777,4.3,7.0,130,Completed,None,4.7,3.5,New,Credit Card,1,Friday,False,1,0
B00279,C1301,P257,Pune,Salon,2026-01-03 00:02:25.157806,10-12 PM,842,1.44,6.2,70,Completed,None,4.4,4.4,New,Debit Card,1,Saturday,True,1,0
B00280,C1606,P184,Bengaluru,Cleaning,2026-01-03 00:12:47.262690,10-12 PM,997,2.45,8.7,149,Completed,None,4.8,4.1,New,UPI,1,Saturday,True,1,0
B00281,C4170,P421,Nagpur,Salon,2026-01-03 00:23:09.367574,12-2 PM,1021,0.98,10.3,46,Completed,None,4.5,4.1,Returning,UPI,1,Saturday,True,1,0
B00282,C1699,P408,Nagpur,Salon,2026-01-03 00:33:31.472458,10-12 PM,1006,1.76,10.7,114,Completed,None,3.6,4.4,New,Cash,1,Saturday,True,1,0
B00283,C6088,P629,Delhi,Electrician,2026-01-03 00:43:53.577343,2-4 PM,414,0.89,9.9,98,Completed,None,4.8,4.1,Returning,Credit Card,1,Saturday,True,1,0
B00284,C1190,P383,Delhi,Plumbing,2026-01-03 00:54:15.682227,12-2 PM,641,6.46,7.9,57,Completed,None,4.8,4.4,Returning,UPI,1,Saturday,True,1,0
B00285,C1980,P141,Mumbai,Electrician,2026-01-03 01:04:37.787111,12-2 PM,516,5.76,8.2,71,Completed,None,5.0,4.3,New,UPI,1,Saturday,True,1,0
B00286,C3975,P993,Mumbai,Salon,2026-01-03 01:14:59.891995,2-4 PM,849,1.54,7.2,93,Completed,None,5.0,4.1,Returning,UPI,1,Saturday,True,1,0
B00287,C7102,P984,Hyderabad,Cleaning,2026-01-03 01:25:21.996879,6-8 PM,732,4.34,10.6,63,Completed,None,4.4,4.4,Returning,UPI,1,Saturday,True,1,0
B00288,C2184,P233,Nagpur,Cleaning,2026-01-03 01:35:44.101764,6-8 PM,670,2.83,9.0,69,Completed,None,4.7,5.0,Returning,Credit Card,1,Saturday,True,1,0
B00289,C4327,P713,Bengaluru,Electrician,2026-01-03 01:46:06.206648,8-10 PM,574,2.68,12.5,57,Completed,None,4.3,4.2,Returning,Debit Card,1,Saturday,True,1,0
B00290,C4394,P748,Bengaluru,Plumbing,2026-01-03 01:56:28.311532,8-10 PM,794,1.2,5.8,95,Completed,None,4.3,4.3,New,Debit Card,1,Saturday,True,1,0
B00291,C9319,P503,Delhi,AC Repair,2026-01-03 02:06:50.416416,8-10 AM,1110,1.38,5.2,175,Completed,None,4.5,5.0,New,UPI,1,Saturday,True,1,0
B00292,C2816,P592,Hyderabad,Salon,2026-01-03 02:17:12.521300,6-8 PM,899,5.74,9.5,112,Completed,None,4.9,4.1,Returning,Credit Card,1,Saturday,True,1,0
B00293,C6854,P321,Mumbai,Cleaning,2026-01-03 02:27:34.626185,10-12 PM,606,0.5,5.7,75,Completed,None,4.7,4.6,New,UPI,1,Saturday,True,1,0
B00294,C7709,P328,Mumbai,Electrician,2026-01-03 02:37:56.731069,8-10 PM,507,5.59,16.0,60,Completed,None,5.0,4.0,New,UPI,1,Saturday,True,1,0
B00295,C1569,P905,Bengaluru,Cleaning,2026-01-03 02:48:18.835953,10-12 PM,673,5.97,6.7,125,Rescheduled,None,,4.3,Returning,Debit Card,1,Saturday,True,0,0
